Ligne;Mois;Annee;Loyer;LoyerPercu;LoyerImposable;CapitalRestantDu;Interets;InteretsAnnuels;Mensualite;MensualiteAnnuelle;AssurancePret;AssurantePretAnnuelle;AssurancePNO;EvolPNO;AssurancePNUAnnuelle;AssuranceGRL;AssuranceGRLAnnuelle;AssuranceCopro;AssuranceCoproAnnuelle;ChargesCopro;ChargesCoproAnnuelle;ChargesIndividuel;AutresCharges;AutresChargesAnnuelles;AutresRevenus;ChargesSCI;FraisAgence;FraisAgenceAnnuel;TaxeFonciere;TaxeFonciereAnnuelle;TravauxRenovation;TravauxRenovationAnnuel;TravauxEntretien;TravauxEntretienAnnuel;Tresorerie;Tresorerie Cumulee;DureeRestanteAnticipeIndiv;DateRemAnticipeIndiv;DateRemAnticipeIndivCalc;NbPartsFiscales;MontantImposableIndiv;Régime fiscal indiv;TotalImposable;TxImpots;MontantImpots;MontantCSG;ChargesDeductiblesCommunes;ChargesLMNP;AmortiBati;AmortiMeubles;TravauxRenovDeduc;TravauxRenovNonDeduc;MontantImposableSCI;ImpotsSCI;TresorerieSCI;DividendeVerse;TresorerieSCIRestante;TresorerieSCIRestanteCumulee;DureeRestanteAnticipeSCI;DateRemAnticipeSCI;DateRemAnticipeSCICalculee;TotalImposable;TxImpotsAssocie;ImpotsAssocie;CSGAssocie;DividendeNetAssocie;
144;1;2031;1996,4545258786;1830,08;1650;89304,54;122,79;;993,63;;50,75;;82,04;;;0;0;0;0;130,42;260,84;587,72;0;;5599,83;;40;;338,04;676,08;;;0;;195,2;13685,84;80;Septembre 2037;24453;2,5;1062,28;NC;5599,83;30;0;0;764,04;75298,71;741,67;45,14;0;0;0;;;;;;;;;5599,83;;;;;
145;2;2031;1996,4545258786;1830,08;1650;88433,7;121,6;;993,63;;50,75;;82,04;;;0;0;0;0;130,42;391,26;586,81;0;;5599,83;;40;;338,04;1014,12;;;0;;195,2;13881,04;79;Septembre 2037;24453;2,5;1063,19;NC;5599,83;30;0;0;762,85;75691,05;741,67;45,14;0;0;0;;;;;;;;;5599,83;;;;;
146;3;2031;1996,4545258786;1830,08;1650;87561,67;120,4;;993,63;;50,75;;82,04;;;0;0;0;0;130,42;521,68;585,88;0;;5599,83;;40;;338,04;1352,16;;;0;;195,2;14076,24;78;Septembre 2037;24453;2,5;1064,12;NC;5599,83;30;0;0;761,65;76083,11;741,67;45,14;0;0;0;;;;;;;;;5599,83;;;;;
147;4;2031;1996,4545258786;1830,08;1650;86688,44;119,2;;993,63;;50,75;;82,04;;;0;0;0;0;130,42;652,1;584,96;0;;5599,83;;40;;338,04;1690,2;;;0;;195,2;14271,44;76;Aout 2037;24452;2,5;1065,04;NC;5599,83;30;0;0;760,45;76474,89;741,67;45,14;0;0;0;;;;;;;;;5599,83;;;;;
148;5;2031;1996,4545258786;1830,08;1650;85814,01;117,99;;993,63;;50,75;;82,04;;;0;0;0;0;130,42;782,52;584,03;0;;5599,83;;40;;338,04;2028,24;;;0;;195,2;14466,64;75;Aout 2037;24452;2,5;1065,97;NC;5599,83;30;0;0;759,24;76866,39;741,67;45,14;0;0;0;;;;;;;;;5599,83;;;;;
149;6;2031;1996,4545258786;1830,08;1650;84938,37;116,79;;993,63;;50,75;;82,04;;;0;0;0;0;130,42;912,94;583,11;0;;5599,83;;40;;338,04;2366,28;;;0;;195,2;14661,84;74;Aout 2037;24452;2,5;1066,89;NC;5599,83;30;0;0;758,04;77257,62;741,67;45,14;0;0;0;;;;;;;;;5599,83;;;;;
150;7;2031;1996,4545258786;1830,08;1650;84061,53;115,58;;993,63;;50,75;;82,04;;;0;0;0;0;130,42;1043,36;582,18;0;;5599,83;;40;;338,04;2704,32;;;0;;195,2;14857,04;73;Aout 2037;24452;2,5;1067,82;NC;5599,83;30;0;0;756,83;77648,57;741,67;45,14;0;0;0;;;;;;;;;5599,83;;;;;
151;8;2031;1996,4545258786;1830,08;1650;83183,48;114,38;;993,63;;50,75;;82,04;;;0;0;0;0;130,42;1173,78;581,25;0;;5599,83;;40;;338,04;3042,36;;;0;;195,2;15052,24;72;Aout 2037;24452;2,5;1068,75;NC;5599,83;30;0;0;755,63;78039,24;741,67;45,14;0;0;0;;;;;;;;;5599,83;;;;;
152;9;2031;1996,4545258786;1830,08;1650;82304,23;113,17;;993,63;;50,75;;82,04;;;0;0;0;0;130,42;1304,2;580,32;0;;5599,83;;40;;338,04;3380,4;;;0;;195,2;15247,44;70;Juillet 2037;24451;2,5;1069,68;NC;5599,83;30;0;0;754,42;78429,63;741,67;45,14;0;0;0;;;;;;;;;5599,83;;;;;
153;10;2031;1996,4545258786;1830,08;1650;81423,77;111,96;;993,63;;50,75;;82,04;;;0;0;0;0;130,42;1434,62;579,39;0;;5599,83;;40;;338,04;3718,44;;;0;;195,2;15442,64;69;Juillet 2037;24451;2,5;1070,61;NC;5599,83;30;0;0;753,21;78819,74;741,67;45,14;0;0;0;;;;;;;;;5599,83;;;;;
154;11;2031;1996,4545258786;1830,08;1650;80542,1;110,75;;993,63;;50,75;;82,04;;;0;0;0;0;130,42;1565,04;578,46;0;;5599,83;;40;;338,04;4056,48;;;0;;195,2;15637,84;68;Juillet 2037;24451;2,5;1071,54;NC;5599,83;30;0;0;752;79209,57;741,67;45,14;0;0;0;;;;;;;;;5599,83;;;;;
155;12;2031;1996,4545258786;1830,08;1650;79659,22;109,53;;993,63;;50,75;;82,66;;;0;0;0;0;130,42;1695,46;617,52;0;;5641,83;;40;;341,42;4397,9;;;0;;195,2;15833,04;67;Juillet 2037;24451;2,5;1032,48;NC;5641,83;30;0;0;750,78;79599,12;741,67;45,14;0;0;0;;;;;;;;;5641,83;;;;;
156;1;2032;2012,4261620856;1844,72;1650;78775,12;108,32;;993,63;;50,75;;82,66;;;0;0;0;0;130,42;260,84;579,67;0;;5641,83;;40;;341,42;682,84;;;0;;205,84;16038,88;66;Juillet 2037;24451;2,5;1070,33;NC;5641,83;30;0;0;753,57;79989,32;741,67;45,14;0;0;0;;;;;;;;;5641,83;;;;;
157;2;2032;2012,4261620856;1844,72;1650;77889,81;107,1;;993,63;;50,75;;82,66;;;0;0;0;0;130,42;391,26;578,73;0;;5641,83;;40;;341,42;1024,26;;;0;;205,84;16244,72;64;Juin 2037;24450;2,5;1071,27;NC;5641,83;30;0;0;752,35;80379,23;741,67;45,14;0;0;0;;;;;;;;;5641,83;;;;;
158;3;2032;2012,4261620856;1844,72;1650;77003,28;105,88;;993,63;;50,75;;82,66;;;0;0;0;0;130,42;521,68;577,79;0;;5641,83;;40;;341,42;1365,68;;;0;;205,84;16450,56;63;Juin 2037;24450;2,5;1072,21;NC;5641,83;30;0;0;751,13;80768,86;741,67;45,14;0;0;0;;;;;;;;;5641,83;;;;;
159;4;2032;2012,4261620856;1844,72;1650;76115,53;104,66;;993,63;;50,75;;82,66;;;0;0;0;0;130,42;652,1;576,85;0;;5641,83;;40;;341,42;1707,1;;;0;;205,84;16656,4;62;Juin 2037;24450;2,5;1073,15;NC;5641,83;30;0;0;749,91;81158,21;741,67;45,14;0;0;0;;;;;;;;;5641,83;;;;;
160;5;2032;2012,4261620856;1844,72;1650;75226,56;103,44;;993,63;;50,75;;82,66;;;0;0;0;0;130,42;782,52;575,92;0;;5641,83;;40;;341,42;2048,52;;;0;;205,84;16862,24;61;Juin 2037;24450;2,5;1074,08;NC;5641,83;30;0;0;748,69;81547,28;741,67;45,14;0;0;0;;;;;;;;;5641,83;;;;;
161;6;2032;2012,4261620856;1844,72;1650;74336,37;102,21;;993,63;;50,75;;82,66;;;0;0;0;0;130,42;912,94;574,97;0;;5641,83;;40;;341,42;2389,94;;;0;;205,84;17068,08;60;Juin 2037;24450;2,5;1075,03;NC;5641,83;30;0;0;747,46;81936,07;741,67;45,14;0;0;0;;;;;;;;;5641,83;;;;;
162;7;2032;2012,4261620856;1844,72;1650;73444,95;100,99;;993,63;;50,75;;82,66;;;0;0;0;0;130,42;1043,36;574,03;0;;5641,83;;40;;341,42;2731,36;;;0;;205,84;17273,92;58;Mai 2037;24449;2,5;1075,97;NC;5641,83;30;0;0;746,24;82324,57;741,67;45,14;0;0;0;;;;;;;;;5641,83;;;;;
163;8;2032;2012,4261620856;1844,72;1650;72552,31;99,76;;993,63;;50,75;;82,66;;;0;0;0;0;130,42;1173,78;573,08;0;;5641,83;;40;;341,42;3072,78;;;0;;205,84;17479,76;57;Mai 2037;24449;2,5;1076,92;NC;5641,83;30;0;0;745,01;82712,79;741,67;45,14;0;0;0;;;;;;;;;5641,83;;;;;
164;9;2032;2012,4261620856;1844,72;1650;71658,44;98,53;;993,63;;50,75;;82,66;;;0;0;0;0;130,42;1304,2;572,14;0;;5641,83;;40;;341,42;3414,2;;;0;;205,84;17685,6;56;Mai 2037;24449;2,5;1077,86;NC;5641,83;30;0;0;743,78;83100,73;741,67;45,14;0;0;0;;;;;;;;;5641,83;;;;;
165;10;2032;2012,4261620856;1844,72;1650;70763,34;97,3;;993,63;;50,75;;82,66;;;0;0;0;0;130,42;1434,62;571,19;0;;5641,83;;40;;341,42;3755,62;;;0;;205,84;17891,44;55;Mai 2037;24449;2,5;1078,81;NC;5641,83;30;0;0;742,55;83488,38;741,67;45,14;0;0;0;;;;;;;;;5641,83;;;;;
166;11;2032;2012,4261620856;1844,72;1650;69867,01;96,07;;993,63;;50,75;;82,66;;;0;0;0;0;130,42;1565,04;570,25;0;;5641,83;;40;;341,42;4097,04;;;0;;205,84;18097,28;54;Mai 2037;24449;2,5;1079,75;NC;5641,83;30;0;0;741,32;83875,75;741,67;45,14;0;0;0;;;;;;;;;5641,83;;;;;
167;12;2032;2012,4261620856;1844,72;1650;68969,45;94,83;;993,63;;50,75;;83,28;;;0;0;0;0;130,42;1695,46;609,29;0;;5684,15;;40;;344,83;4441,87;;;0;;205,84;18303,12;52;Avril 2037;24448;2,5;1040,71;NC;5684,15;30;0;0;740,08;84262,83;741,67;45,14;0;0;0;;;;;;;;;5684,15;;;;;
168;1;2033;2028,5255713823;1859,48;1650;68070,65;93,6;;993,63;;50,75;;83,28;;;0;0;0;0;130,42;260,84;571,45;0;;5684,15;;40;;344,83;689,66;;;0;;216,57;18519,69;51;Avril 2037;24448;2,5;1078,55;NC;5684,15;30;0;0;742,88;84650,56;741,67;45,14;0;0;0;;;;;;;;;5684,15;;;;;
169;2;2033;2028,5255713823;1859,48;1650;67170,62;92,36;;993,63;;50,75;;83,28;;;0;0;0;0;130,42;391,26;570,49;0;;5684,15;;40;;344,83;1034,49;;;0;;216,57;18736,26;50;Avril 2037;24448;2,5;1079,51;NC;5684,15;30;0;0;741,64;84992,86;741,67;0;0;0;0;;;;;;;;;5684,15;;;;;
170;3;2033;2028,5255713823;1859,48;1650;66269,35;91,12;;993,63;;50,75;;83,28;;;0;0;0;0;130,42;521,68;569,54;0;;5684,15;;40;;344,83;1379,32;;;0;;216,57;18952,83;49;Avril 2037;24448;2,5;1080,46;NC;5684,15;30;0;0;740,4;85334,88;741,67;0;0;0;0;;;;;;;;;5684,15;;;;;
171;4;2033;2028,5255713823;1859,48;1650;65366,84;89,88;;993,63;;50,75;;83,28;;;0;0;0;0;130,42;652,1;568,58;0;;5684,15;;40;;344,83;1724,15;;;0;;216,57;19169,4;48;Avril 2037;24448;2,5;1081,42;NC;5684,15;30;0;0;739,16;85676,61;741,67;0;0;0;0;;;;;;;;;5684,15;;;;;
172;5;2033;2028,5255713823;1859,48;1650;64463,09;88,64;;993,63;;50,75;;83,28;;;0;0;0;0;130,42;782,52;567,63;0;;5684,15;;40;;344,83;2068,98;;;0;;216,57;19385,97;46;Mars 2037;24447;2,5;1082,37;NC;5684,15;30;0;0;737,92;86018,05;741,67;0;0;0;0;;;;;;;;;5684,15;;;;;
173;6;2033;2028,5255713823;1859,48;1650;63558,1;87,39;;993,63;;50,75;;83,28;;;0;0;0;0;130,42;912,94;566,67;0;;5684,15;;40;;344,83;2413,81;;;0;;216,57;19602,54;45;Mars 2037;24447;2,5;1083,33;NC;5684,15;30;0;0;736,67;86359,21;741,67;0;0;0;0;;;;;;;;;5684,15;;;;;
174;7;2033;2028,5255713823;1859,48;1650;62651,86;86,15;;993,63;;50,75;;83,28;;;0;0;0;0;130,42;1043,36;565,72;0;;5684,15;;40;;344,83;2758,64;;;0;;216,57;19819,11;44;Mars 2037;24447;2,5;1084,28;NC;5684,15;30;0;0;735,43;86700,08;741,67;0;0;0;0;;;;;;;;;5684,15;;;;;
175;8;2033;2028,5255713823;1859,48;1650;61744,38;84,9;;993,63;;50,75;;83,28;;;0;0;0;0;130,42;1173,78;564,75;0;;5684,15;;40;;344,83;3103,47;;;0;;216,57;20035,68;43;Mars 2037;24447;2,5;1085,25;NC;5684,15;30;0;0;734,18;87040,66;741,67;0;0;0;0;;;;;;;;;5684,15;;;;;
176;9;2033;2028,5255713823;1859,48;1650;60835,65;83,65;;993,63;;50,75;;83,28;;;0;0;0;0;130,42;1304,2;563,79;0;;5684,15;;40;;344,83;3448,3;;;0;;216,57;20252,25;42;Mars 2037;24447;2,5;1086,21;NC;5684,15;30;0;0;732,93;87380,95;741,67;0;0;0;0;;;;;;;;;5684,15;;;;;
177;10;2033;2028,5255713823;1859,48;1650;59925,67;82,4;;993,63;;50,75;;83,28;;;0;0;0;0;130,42;1434,62;562,83;0;;5684,15;;40;;344,83;3793,13;;;0;;216,57;20468,82;40;Février 2037;24446;2,5;1087,17;NC;5684,15;30;0;0;731,68;87720,95;741,67;0;0;0;0;;;;;;;;;5684,15;;;;;
178;11;2033;2028,5255713823;1859,48;1650;59014,44;81,14;;993,63;;50,75;;83,28;;;0;0;0;0;130,42;1565,04;561,86;0;;5684,15;;40;;344,83;4137,96;;;0;;216,57;20685,39;39;Février 2037;24446;2,5;1088,14;NC;5684,15;30;0;0;730,42;88060,66;741,67;0;0;0;0;;;;;;;;;5684,15;;;;;
179;12;2033;2028,5255713823;1859,48;1650;58101,95;79,89;;993,63;;50,75;;83,9;;;0;0;0;0;130,42;1695,46;600,9;0;;5726,78;;40;;348,28;4486,24;;;0;;216,57;20901,96;38;Février 2037;24446;2,5;1049,1;NC;5726,78;30;0;0;729,17;88400,08;741,67;0;0;0;0;;;;;;;;;5726,78;;;;;
180;1;2034;2044,7537759533;1874,36;1650;57188,21;78,63;;993,63;;50,75;;83,9;;;0;0;0;0;130,42;260,84;563,06;0;;5726,78;;40;;348,28;696,56;;;0;;227,38;21129,34;37;Février 2037;24446;2,5;1086,94;NC;5726,78;30;0;0;731,98;88740,15;741,67;0;0;0;0;;;;;;;;;5726,78;;;;;
181;2;2034;2044,7537759533;1874,36;1650;56273,21;77,38;;993,63;;50,75;;83,9;;;0;0;0;0;130,42;391,26;562,1;0;;5726,78;;40;;348,28;1044,84;;;0;;227,38;21356,72;36;Février 2037;24446;2,5;1087,9;NC;5726,78;30;0;0;730,73;89079,93;741,67;0;0;0;0;;;;;;;;;5726,78;;;;;
182;3;2034;2044,7537759533;1874,36;1650;55356,96;76,12;;993,63;;50,75;;83,9;;;0;0;0;0;130,42;521,68;561,13;0;;5726,78;;40;;348,28;1393,12;;;0;;227,38;21584,1;34;Janvier 2037;24445;2,5;1088,87;NC;5726,78;30;0;0;729,47;89419,42;741,67;0;0;0;0;;;;;;;;;5726,78;;;;;
183;4;2034;2044,7537759533;1874,36;1650;54439,45;74,85;;993,63;;50,75;;83,9;;;0;0;0;0;130,42;652,1;560,15;0;;5726,78;;40;;348,28;1741,4;;;0;;227,38;21811,48;33;Janvier 2037;24445;2,5;1089,85;NC;5726,78;30;0;0;728,2;89758,62;741,67;0;0;0;0;;;;;;;;;5726,78;;;;;
184;5;2034;2044,7537759533;1874,36;1650;53520,67;73,59;;993,63;;50,75;;83,9;;;0;0;0;0;130,42;782,52;559,18;0;;5726,78;;40;;348,28;2089,68;;;0;;227,38;22038,86;32;Janvier 2037;24445;2,5;1090,82;NC;5726,78;30;0;0;726,94;90097,53;741,67;0;0;0;0;;;;;;;;;5726,78;;;;;
185;6;2034;2044,7537759533;1874,36;1650;52600,63;72,33;;993,63;;50,75;;83,9;;;0;0;0;0;130,42;912,94;558,22;0;;5726,78;;40;;348,28;2437,96;;;0;;227,38;22266,24;31;Janvier 2037;24445;2,5;1091,78;NC;5726,78;30;0;0;725,68;90436,15;741,67;0;0;0;0;;;;;;;;;5726,78;;;;;
186;7;2034;2044,7537759533;1874,36;1650;51679,33;71,06;;993,63;;50,75;;83,9;;;0;0;0;0;130,42;1043,36;557,24;0;;5726,78;;40;;348,28;2786,24;;;0;;227,38;22493,62;30;Janvier 2037;24445;2,5;1092,76;NC;5726,78;30;0;0;724,41;90774,48;741,67;0;0;0;0;;;;;;;;;5726,78;;;;;
187;8;2034;2044,7537759533;1874,36;1650;50756,76;69,79;;993,63;;50,75;;83,9;;;0;0;0;0;130,42;1173,78;556,26;0;;5726,78;;40;;348,28;3134,52;;;0;;227,38;22721;28;Décembre 2037;24456;2,5;1093,74;NC;5726,78;30;0;0;723,14;91112,51;741,67;0;0;0;0;;;;;;;;;5726,78;;;;;
188;9;2034;2044,7537759533;1874,36;1650;49832,92;68,52;;993,63;;50,75;;83,9;;;0;0;0;0;130,42;1304,2;555,28;0;;5726,78;;40;;348,28;3482,8;;;0;;227,38;22948,38;27;Décembre 2037;24456;2,5;1094,72;NC;5726,78;30;0;0;721,87;91450,25;741,67;0;0;0;0;;;;;;;;;5726,78;;;;;
189;10;2034;2044,7537759533;1874,36;1650;48907,81;67,25;;993,63;;50,75;;83,9;;;0;0;0;0;130,42;1434,62;554,31;0;;5726,78;;40;;348,28;3831,08;;;0;;227,38;23175,76;26;Décembre 2037;24456;2,5;1095,69;NC;5726,78;30;0;0;720,6;91787,7;741,67;0;0;0;0;;;;;;;;;5726,78;;;;;
190;11;2034;2044,7537759533;1874,36;1650;47981,43;65,97;;993,63;;50,75;;83,9;;;0;0;0;0;130,42;1565,04;553,32;0;;5726,78;;40;;348,28;4179,36;;;0;;227,38;23403,14;25;Décembre 2037;24456;2,5;1096,68;NC;5726,78;30;0;0;719,32;92124,85;741,67;0;0;0;0;;;;;;;;;5726,78;;;;;
191;12;2034;2044,7537759533;1874,36;1650;47053,77;64,7;;993,63;;50,75;;84,53;;;0;0;0;0;130,42;1695,46;592,35;0;;5769,73;;40;;351,76;4531,12;;;0;;227,38;23630,52;23;Novembre 2036;24443;2,5;1057,65;NC;5769,73;30;0;0;718,05;92461,71;741,67;0;0;0;0;;;;;;;;;5769,73;;;;;
192;1;2035;2061,111806161;1889,35;1650;46124,84;63,42;;993,63;;50,75;;84,53;;;0;0;0;0;130,42;260,84;554,52;0;;5769,73;;40;;351,76;703,52;;;0;;238,26;23868,78;22;Novembre 2036;24443;2,5;1095,48;NC;5769,73;30;0;0;720,88;92799,22;741,67;0;0;0;0;;;;;;;;;5769,73;;;;;
193;2;2035;2061,111806161;1889,35;1650;45194,63;62,14;;993,63;;50,75;;84,53;;;0;0;0;0;130,42;391,26;553,54;0;;5769,73;;40;;351,76;1055,28;;;0;;238,26;24107,04;21;Novembre 2036;24443;2,5;1096,46;NC;5769,73;30;0;0;719,6;93136,44;741,67;0;0;0;0;;;;;;;;;5769,73;;;;;
194;3;2035;2061,111806161;1889,35;1650;44263,14;60,86;;993,63;;50,75;;84,53;;;0;0;0;0;130,42;521,68;552,55;0;;5769,73;;40;;351,76;1407,04;;;0;;238,26;24345,3;20;Novembre 2036;24443;2,5;1097,45;NC;5769,73;30;0;0;718,32;93473,36;741,67;0;0;0;0;;;;;;;;;5769,73;;;;;
195;4;2035;2061,111806161;1889,35;1650;43330,37;59,58;;993,63;;50,75;;84,53;;;0;0;0;0;130,42;652,1;551,57;0;;5769,73;;40;;351,76;1758,8;;;0;;238,26;24583,56;19;Novembre 2036;24443;2,5;1098,43;NC;5769,73;30;0;0;717,04;93809,99;741,67;0;0;0;0;;;;;;;;;5769,73;;;;;
196;5;2035;2061,111806161;1889,35;1650;42396,32;58,29;;993,63;;50,75;;84,53;;;0;0;0;0;130,42;782,52;550,58;0;;5769,73;;40;;351,76;2110,56;;;0;;238,26;24821,82;17;Octobre 2036;24442;2,5;1099,42;NC;5769,73;30;0;0;715,75;94146,32;741,67;0;0;0;0;;;;;;;;;5769,73;;;;;
197;6;2035;2061,111806161;1889,35;1650;41460,98;57,01;;993,63;;50,75;;84,53;;;0;0;0;0;130,42;912,94;549,59;0;;5769,73;;40;;351,76;2462,32;;;0;;238,26;25060,08;16;Octobre 2036;24442;2,5;1100,41;NC;5769,73;30;0;0;714,47;94482,35;741,67;0;0;0;0;;;;;;;;;5769,73;;;;;
198;7;2035;2061,111806161;1889,35;1650;40524,36;55,72;;993,63;;50,75;;84,53;;;0;0;0;0;130,42;1043,36;548,6;0;;5769,73;;40;;351,76;2814,08;;;0;;238,26;25298,34;15;Octobre 2036;24442;2,5;1101,4;NC;5769,73;30;0;0;713,18;94818,08;741,67;0;0;0;0;;;;;;;;;5769,73;;;;;
199;8;2035;2061,111806161;1889,35;1650;39586,45;54,43;;993,63;;50,75;;84,53;;;0;0;0;0;130,42;1173,78;547,61;0;;5769,73;;40;;351,76;3165,84;;;0;;238,26;25536,6;14;Octobre 2036;24442;2,5;1102,39;NC;5769,73;30;0;0;711,89;95153,52;741,67;0;0;0;0;;;;;;;;;5769,73;;;;;
200;9;2035;2061,111806161;1889,35;1650;38647,25;53,14;;993,63;;50,75;;84,53;;;0;0;0;0;130,42;1304,2;546,62;0;;5769,73;;40;;351,76;3517,6;;;0;;238,26;25774,86;13;Octobre 2036;24442;2,5;1103,38;NC;5769,73;30;0;0;710,6;95488,66;741,67;0;0;0;0;;;;;;;;;5769,73;;;;;
201;10;2035;2061,111806161;1889,35;1650;37706,76;51,85;;993,63;;50,75;;84,53;;;0;0;0;0;130,42;1434,62;545,62;0;;5769,73;;40;;351,76;3869,36;;;0;;238,26;26013,12;11;Septembre 2036;24441;2,5;1104,38;NC;5769,73;30;0;0;709,31;95823,5;741,67;0;0;0;0;;;;;;;;;5769,73;;;;;
202;11;2035;2061,111806161;1889,35;1650;36764,98;50,55;;993,63;;50,75;;84,53;;;0;0;0;0;130,42;1565,04;544,62;0;;5769,73;;40;;351,76;4221,12;;;0;;238,26;26251,38;10;Septembre 2036;24441;2,5;1105,38;NC;5769,73;30;0;0;708,01;96158,04;741,67;0;0;0;0;;;;;;;;;5769,73;;;;;
203;12;2035;2061,111806161;1889,35;1650;35821,9;49,26;;993,63;;50,75;;85,16;;;0;0;0;0;130,42;1695,46;583,63;0;;5813;;40;;355,28;4576,4;;;0;;238,26;26489,64;9;Septembre 2036;24441;2,5;1066,37;NC;5813;30;0;0;706,72;96492,28;741,67;0;0;0;0;;;;;;;;;5813;;;;;
204;1;2036;2077,6007006103;1904,47;1650;34877,53;47,96;;993,63;;50,75;;85,16;;;0;0;0;0;130,42;260,84;545,82;0;;5813;;40;;355,28;710,56;;;0;;249,23;26738,87;8;Septembre 2036;24441;2,5;1104,18;NC;5813;30;0;0;709,57;96827,18;741,67;0;0;0;0;;;;;;;;;5813;;;;;
205;2;2036;2077,6007006103;1904,47;1650;33931,86;46,66;;993,63;;50,75;;85,16;;;0;0;0;0;130,42;391,26;544,82;0;;5813;;40;;355,28;1065,84;;;0;;249,23;26988,1;7;Septembre 2036;24441;2,5;1105,18;NC;5813;30;0;0;708,27;97161,78;741,67;0;0;0;0;;;;;;;;;5813;;;;;
206;3;2036;2077,6007006103;1904,47;1650;32984,89;45,35;;993,63;;50,75;;85,16;;;0;0;0;0;130,42;521,68;543,82;0;;5813;;40;;355,28;1421,12;;;0;;249,23;27237,33;5;Aout 2036;24440;2,5;1106,18;NC;5813;30;0;0;706,96;97496,08;741,67;0;0;0;0;;;;;;;;;5813;;;;;
207;4;2036;2077,6007006103;1904,47;1650;32036,61;44,05;;993,63;;50,75;;85,16;;;0;0;0;0;130,42;652,1;542,82;0;;5813;;40;;355,28;1776,4;;;0;;249,23;27486,56;4;Aout 2036;24440;2,5;1107,18;NC;5813;30;0;0;705,66;97830,08;741,67;0;0;0;0;;;;;;;;;5813;;;;;
208;5;2036;2077,6007006103;1904,47;1650;31087,03;42,74;;993,63;;50,75;;85,16;;;0;0;0;0;130,42;782,52;541,81;0;;5813;;40;;355,28;2131,68;;;0;;249,23;27735,79;3;Aout 2036;24440;2,5;1108,19;NC;5813;30;0;0;704,35;98163,78;741,67;0;0;0;0;;;;;;;;;5813;;;;;
209;6;2036;2077,6007006103;1904,47;1650;30136,14;41,44;;993,63;;50,75;;85,16;;;0;0;0;0;130,42;912,94;540,81;0;;5813;;40;;355,28;2486,96;;;0;;249,23;27985,02;2;Aout 2036;24440;2,5;1109,19;NC;5813;30;0;0;703,05;98497,18;741,67;0;0;0;0;;;;;;;;;5813;;;;;
210;7;2036;2077,6007006103;1904,47;1650;29183,95;40,13;;993,63;;50,75;;85,16;;;0;0;0;0;130,42;1043,36;539,8;0;;5813;;40;;355,28;2842,24;;;0;;249,23;28234,25;0;Juillet 2036;24439;2,5;1110,2;NC;5813;30;0;0;701,74;98830,27;741,67;0;0;0;0;;;;;;;;;5813;;;;;
211;8;2036;2077,6007006103;1904,47;1650;28230,45;38,82;;993,63;;50,75;;85,16;;;0;0;0;0;130,42;1173,78;538,79;0;;5813;;40;;355,28;3197,52;;;0;;249,23;28483,48;0;Aout 2036;24440;2,5;1111,21;NC;5813;30;0;0;700,43;99163,06;741,67;0;0;0;0;;;;;;;;;5813;;;;;
212;9;2036;2077,6007006103;1904,47;1650;27275,64;37,5;;993,63;;50,75;;85,16;;;0;0;0;0;130,42;1304,2;537,78;0;;5813;;40;;355,28;3552,8;;;0;;249,23;28732,71;0;Septembre 2036;24441;2,5;1112,22;NC;5813;30;0;0;699,11;99495,55;741,67;0;0;0;0;;;;;;;;;5813;;;;;
213;10;2036;2077,6007006103;1904,47;1650;26319,51;36,19;;993,63;;50,75;;85,16;;;0;0;0;0;130,42;1434,62;536,77;0;;5813;;40;;355,28;3908,08;;;0;;249,23;28981,94;0;Octobre 2036;24442;2,5;1113,23;NC;5813;30;0;0;697,8;99827,74;741,67;0;0;0;0;;;;;;;;;5813;;;;;
214;11;2036;2077,6007006103;1904,47;1650;25362,07;34,87;;993,63;;50,75;;85,16;;;0;0;0;0;130,42;1565,04;535,75;0;;5813;;40;;355,28;4263,36;;;0;;249,23;29231,17;0;Novembre 2036;24443;2,5;1114,25;NC;5813;30;0;0;696,48;100159,62;741,67;0;0;0;0;;;;;;;;;5813;;;;;
215;12;2036;2077,6007006103;1904,47;1650;24403,31;33,55;;993,63;;50,75;;85,8;;;0;0;0;0;130,42;1695,46;574,74;0;;5856,6;;40;;358,83;4622,19;;;0;;249,23;29480,4;0;Décembre 2037;24456;2,5;1075,26;NC;5856,6;30;0;0;695,16;100491,2;741,67;0;0;0;0;;;;;;;;;5856,6;;;;;
216;1;2037;2094,2215062151;1919,7;1650;23443,23;32,23;;993,63;;50,75;;85,8;;;0;0;0;0;130,42;260,84;536,95;0;;5856,6;;40;;358,83;717,66;;;0;;260,27;29740,67;0;Janvier 2037;24445;2,5;1113,05;NC;5856,6;30;0;0;698,03;100823,44;741,67;0;0;0;0;;;;;;;;;5856,6;;;;;
217;2;2037;2094,2215062151;1919,7;1650;22481,83;30,91;;993,63;;50,75;;85,8;;;0;0;0;0;130,42;391,26;535,93;0;;5856,6;;40;;358,83;1076,49;;;0;;260,27;30000,94;0;Février 2037;24446;2,5;1114,07;NC;5856,6;30;0;0;696,71;101155,37;741,67;0;0;0;0;;;;;;;;;5856,6;;;;;
