Ligne;Mois;Annee;Loyer;LoyerPercu;LoyerImposable;CapitalRestantDu;Interets;InteretsAnnuels;Mensualite;MensualiteAnnuelle;AssurancePret;AssurantePretAnnuelle;AssurancePNO;EvolPNO;AssurancePNUAnnuelle;AssuranceGRL;AssuranceGRLAnnuelle;AssuranceCopro;AssuranceCoproAnnuelle;ChargesCopro;ChargesCoproAnnuelle;ChargesIndividuel;AutresCharges;AutresChargesAnnuelles;AutresRevenus;ChargesSCI;FraisAgence;FraisAgenceAnnuel;TaxeFonciere;TaxeFonciereAnnuelle;TravauxRenovation;TravauxRenovationAnnuel;TravauxEntretien;TravauxEntretienAnnuel;Tresorerie;Tresorerie Cumulee;DureeRestanteAnticipeIndiv;DateRemAnticipeIndiv;DateRemAnticipeIndivCalc;NbPartsFiscales;MontantImposableIndiv;Régime fiscal indiv;TotalImposable;TxImpots;MontantImpots;MontantCSG;ChargesDeductiblesCommunes;ChargesLMNP;AmortiBati;AmortiMeubles;TravauxRenovDeduc;TravauxRenovNonDeduc;MontantImposableSCI;ImpotsSCI;TresorerieSCI;DividendeVerse;TresorerieSCIRestante;TresorerieSCIRestanteCumulee;DureeRestanteAnticipeSCI;DateRemAnticipeSCI;DateRemAnticipeSCICalculee;TotalImposable;TxImpotsAssocie;ImpotsAssocie;CSGAssocie;DividendeNetAssocie;
229;12;2038;0;0;0;16707,62;19,49;;1529,47;;101,33;;83,63;;;0;0;0;0;146,35;1885,15;163001,64;0;;6500;;52,27;;282,26;3635,88;;;20,9;;-2216,21;-494970,94;1200;Décembre 2139;25680;2;0;Reel;6500;30;0;0;706,23;116019,28;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
230;1;2039;0;0;0;15197,64;17,73;;1529,47;;101,33;;83,63;;;0;0;0;0;146,35;292,7;163605,47;0;;6500;;52,27;;282,26;564,52;;;20,9;;-2216,21;-497187,15;1200;Janvier 2139;25669;2;0;Reel;6500;30;0;0;704,47;116296,9;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
231;2;2039;0;0;0;13685,9;15,97;;1529,47;;101,33;;83,63;;;0;0;0;0;146,35;439,05;164207,79;0;;6500;;52,27;;282,26;846,78;;;20,9;;-2216,21;-499403,36;1200;Février 2139;25670;2;0;Reel;6500;30;0;0;702,71;116574,27;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
232;3;2039;0;0;0;12172,4;14,2;;1529,47;;101,33;;83,63;;;0;0;0;0;146,35;585,4;164808,6;0;;6500;;52,27;;282,26;1129,04;;;20,9;;-2216,21;-501619,57;1200;Mars 2139;25671;2;0;Reel;6500;30;0;0;700,94;116851,39;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
233;4;2039;0;0;0;10657,13;12,43;;1529,47;;101,33;;83,63;;;0;0;0;0;146,35;731,75;165407,89;0;;6500;;52,27;;282,26;1411,3;;;20,9;;-2216,21;-503835,78;1200;Avril 2139;25672;2;0;Reel;6500;30;0;0;699,17;117128,26;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
234;5;2039;0;0;0;9140,0900000001;10,66;;1529,47;;101,33;;83,63;;;0;0;0;0;146,35;878,1;166005,66;0;;6500;;52,27;;282,26;1693,56;;;20,9;;-2216,21;-506051,99;1200;Mai 2139;25673;2;0;Reel;6500;30;0;0;697,4;117404,87;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
235;6;2039;0;0;0;7621,2800000001;8,89;;1529,47;;101,33;;83,63;;;0;0;0;0;146,35;1024,45;166601,91;0;;6500;;52,27;;282,26;1975,82;;;20,9;;-2216,21;-508268,2;1200;Juin 2139;25674;2;0;Reel;6500;30;0;0;695,63;117681,23;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
236;7;2039;0;0;0;6100,7000000001;7,12;;1529,47;;101,33;;83,63;;;0;0;0;0;146,35;1170,8;167196,65;0;;6500;;52,27;;282,26;2258,08;;;20,9;;-2216,21;-510484,41;1200;Juillet 2139;25675;2;0;Reel;6500;30;0;0;693,86;117957,34;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
237;8;2039;0;0;0;4578,3500000001;5,34;;1529,47;;101,33;;83,63;;;0;0;0;0;146,35;1317,15;167789,86;0;;6500;;52,27;;282,26;2540,34;;;20,9;;-2216,21;-512700,62;1200;Aout 2139;25676;2;0;Reel;6500;30;0;0;692,08;118233,19;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
238;9;2039;0;0;0;3054,2200000001;3,56;;1529,47;;101,33;;83,63;;;0;0;0;0;146,35;1463,5;168381,55;0;;6500;;52,27;;282,26;2822,6;;;20,9;;-2216,21;-514916,83;1200;Septembre 2139;25677;2;0;Reel;6500;30;0;0;690,3;118508,79;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
239;10;2039;0;0;0;1528,3100000001;1,78;;1529,47;;101,33;;84,63;;;0;0;0;0;148,11;1611,61;168971,71;0;;6500;;52,9;;285,65;3108,25;;;21,15;;-2216,21;-517133,04;1200;Octobre 2139;25678;2;0;Reel;6500;30;0;0;688,52;118784,13;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
240;11;2039;0;0;0;0;0;;0;;0;;84,63;;;0;0;0;0;148,11;1759,72;169479,52;0;;6500;;52,9;;285,65;3393,9;;;21,15;;-592,44;;1200;Novembre 2139;25679;2;0;Reel;6500;30;0;0;592,44;119045,75;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
241;12;2039;0;0;0;0;0;;0;;0;;84,63;;;0;0;0;0;148,11;1907,83;169987,33;0;;6500;;52,9;;285,65;3679,55;;;21,15;;-592,44;;1200;Décembre 2140;25692;2;0;Reel;6500;30;0;0;592,44;119307,37;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
242;1;2040;0;0;0;0;0;;0;;0;;84,63;;;0;0;0;0;148,11;296,22;170495,14;0;;6500;;52,9;;285,65;571,3;;;21,15;;-592,44;;1200;Janvier 2140;25681;2;0;Reel;6500;30;0;0;592,44;119568,99;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
243;2;2040;0;0;0;0;0;;0;;0;;84,63;;;0;0;0;0;148,11;444,33;171002,95;0;;6500;;52,9;;285,65;856,95;;;21,15;;-592,44;;1200;Février 2140;25682;2;0;Reel;6500;30;0;0;592,44;119830,61;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
244;3;2040;0;0;0;0;0;;0;;0;;84,63;;;0;0;0;0;148,11;592,44;171510,76;0;;6500;;52,9;;285,65;1142,6;;;21,15;;-592,44;;1200;Mars 2140;25683;2;0;Reel;6500;30;0;0;592,44;120092,23;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
245;4;2040;0;0;0;0;0;;0;;0;;84,63;;;0;0;0;0;148,11;740,55;172018,57;0;;6500;;52,9;;285,65;1428,25;;;21,15;;-592,44;;1200;Avril 2140;25684;2;0;Reel;6500;30;0;0;592,44;120353,85;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
246;5;2040;0;0;0;0;0;;0;;0;;84,63;;;0;0;0;0;148,11;888,66;172526,38;0;;6500;;52,9;;285,65;1713,9;;;21,15;;-592,44;;1200;Mai 2140;25685;2;0;Reel;6500;30;0;0;592,44;120615,47;1238,89;0;0;0;0;;;;;;;;;6500;;;;;
247;6;2040;0;0;0;0;0;;0;;0;;84,63;;;0;0;0;0;148,11;1036,77;173034,19;0;;6500;;52,9;;285,65;1999,55;;;21,15;;-592,44;;1200;Juin 2140;25686;2;0;Reel;6500;30;0;0;592,44;120700,1;0;0;0;0;0;;;;;;;;;6500;;;;;
248;7;2040;0;0;0;0;0;;0;;0;;84,63;;;0;0;0;0;148,11;1184,88;173542;0;;6500;;52,9;;285,65;2285,2;;;21,15;;-592,44;;1200;Juillet 2140;25687;2;0;Reel;6500;30;0;0;592,44;120784,73;0;0;0;0;0;;;;;;;;;6500;;;;;
249;8;2040;0;0;0;0;0;;0;;0;;84,63;;;0;0;0;0;148,11;1332,99;174049,81;0;;6500;;52,9;;285,65;2570,85;;;21,15;;-592,44;;1200;Aout 2140;25688;2;0;Reel;6500;30;0;0;592,44;120869,36;0;0;0;0;0;;;;;;;;;6500;;;;;
250;9;2040;0;0;0;0;0;;0;;0;;84,63;;;0;0;0;0;148,11;1481,1;174557,62;0;;6500;;52,9;;285,65;2856,5;;;21,15;;-592,44;;1200;Septembre 2140;25689;2;0;Reel;6500;30;0;0;592,44;120953,99;0;0;0;0;0;;;;;;;;;6500;;;;;
251;10;2040;0;0;0;0;0;;0;;0;;85,65;;;0;0;0;0;149,89;1630,99;175065,43;0;;6500;;53,53;;289,08;3145,58;;;21,4;;-592,44;;1200;Octobre 2140;25690;2;0;Reel;6500;30;0;0;592,44;121038,62;0;0;0;0;0;;;;;;;;;6500;;;;;
252;11;2040;0;0;0;0;0;;0;;0;;85,65;;;0;0;0;0;149,89;1780,88;175579,33;0;;6500;;53,53;;289,08;3434,66;;;21,4;;-599,55;;1200;Novembre 2140;25691;2;0;Reel;6500;30;0;0;599,55;121124,27;0;0;0;0;0;;;;;;;;;6500;;;;;
253;12;2040;0;0;0;0;0;;0;;0;;85,65;;;0;0;0;0;149,89;1930,77;176093,23;0;;6500;;53,53;;289,08;3723,74;;;21,4;;-599,55;;1200;Décembre 2141;25704;2;0;Reel;6500;30;0;0;599,55;121209,92;0;0;0;0;0;;;;;;;;;6500;;;;;
254;1;2041;0;0;0;0;0;;0;;0;;85,65;;;0;0;0;0;149,89;299,78;176607,13;0;;6500;;53,53;;289,08;578,16;;;21,4;;-599,55;;1200;Janvier 2141;25693;2;0;Reel;6500;30;0;0;599,55;121295,57;0;0;0;0;0;;;;;;;;;6500;;;;;
255;2;2041;0;0;0;0;0;;0;;0;;85,65;;;0;0;0;0;149,89;449,67;177121,03;0;;6500;;53,53;;289,08;867,24;;;21,4;;-599,55;;1200;Février 2141;25694;2;0;Reel;6500;30;0;0;599,55;121381,22;0;0;0;0;0;;;;;;;;;6500;;;;;
256;3;2041;0;0;0;0;0;;0;;0;;85,65;;;0;0;0;0;149,89;599,56;177634,93;0;;6500;;53,53;;289,08;1156,32;;;21,4;;-599,55;;1200;Mars 2141;25695;2;0;Reel;6500;30;0;0;599,55;121466,87;0;0;0;0;0;;;;;;;;;6500;;;;;
257;4;2041;0;0;0;0;0;;0;;0;;85,65;;;0;0;0;0;149,89;749,45;178148,83;0;;6500;;53,53;;289,08;1445,4;;;21,4;;-599,55;;1200;Avril 2141;25696;2;0;Reel;6500;30;0;0;599,55;121552,52;0;0;0;0;0;;;;;;;;;6500;;;;;
258;5;2041;0;0;0;0;0;;0;;0;;85,65;;;0;0;0;0;149,89;899,34;178662,73;0;;6500;;53,53;;289,08;1734,48;;;21,4;;-599,55;;1200;Mai 2141;25697;2;0;Reel;6500;30;0;0;599,55;121638,17;0;0;0;0;0;;;;;;;;;6500;;;;;
259;6;2041;0;0;0;0;0;;0;;0;;85,65;;;0;0;0;0;149,89;1049,23;179176,63;0;;6500;;53,53;;289,08;2023,56;;;21,4;;-599,55;;1200;Juin 2141;25698;2;0;Reel;6500;30;0;0;599,55;121723,82;0;0;0;0;0;;;;;;;;;6500;;;;;
260;7;2041;0;0;0;0;0;;0;;0;;85,65;;;0;0;0;0;149,89;1199,12;179690,53;0;;6500;;53,53;;289,08;2312,64;;;21,4;;-599,55;;1200;Juillet 2141;25699;2;0;Reel;6500;30;0;0;599,55;121809,47;0;0;0;0;0;;;;;;;;;6500;;;;;
261;8;2041;0;0;0;0;0;;0;;0;;85,65;;;0;0;0;0;149,89;1349,01;180204,43;0;;6500;;53,53;;289,08;2601,72;;;21,4;;-599,55;;1200;Aout 2141;25700;2;0;Reel;6500;30;0;0;599,55;121895,12;0;0;0;0;0;;;;;;;;;6500;;;;;
262;9;2041;0;0;0;0;0;;0;;0;;85,65;;;0;0;0;0;149,89;1498,9;180718,33;0;;6500;;53,53;;289,08;2890,8;;;21,4;;-599,55;;1200;Septembre 2141;25701;2;0;Reel;6500;30;0;0;599,55;121980,77;0;0;0;0;0;;;;;;;;;6500;;;;;
263;10;2041;0;0;0;0;0;;0;;0;;86,68;;;0;0;0;0;151,69;1650,59;181232,23;0;;6500;;54,17;;292,55;3183,35;;;21,66;;-599,55;;1200;Octobre 2141;25702;2;0;Reel;6500;30;0;0;599,55;122066,42;0;0;0;0;0;;;;;;;;;6500;;;;;
264;11;2041;0;0;0;0;0;;0;;0;;86,68;;;0;0;0;0;151,69;1802,28;181752,3;0;;6500;;54,17;;292,55;3475,9;;;21,66;;-606,75;;1200;Novembre 2141;25703;2;0;Reel;6500;30;0;0;606,75;122153,1;0;0;0;0;0;;;;;;;;;6500;;;;;
265;12;2041;0;0;0;0;0;;0;;0;;86,68;;;0;0;0;0;151,69;1953,97;182272,37;0;;6500;;54,17;;292,55;3768,45;;;21,66;;-606,75;;1200;Décembre 2142;25716;2;0;Reel;6500;30;0;0;606,75;122239,78;0;0;0;0;0;;;;;;;;;6500;;;;;
266;1;2042;0;0;0;0;0;;0;;0;;86,68;;;0;0;0;0;151,69;303,38;182792,44;0;;6500;;54,17;;292,55;585,1;;;21,66;;-606,75;;1200;Janvier 2142;25705;2;0;Reel;6500;30;0;0;606,75;122326,46;0;0;0;0;0;;;;;;;;;6500;;;;;
267;2;2042;0;0;0;0;0;;0;;0;;86,68;;;0;0;0;0;151,69;455,07;183312,51;0;;6500;;54,17;;292,55;877,65;;;21,66;;-606,75;;1200;Février 2142;25706;2;0;Reel;6500;30;0;0;606,75;122413,14;0;0;0;0;0;;;;;;;;;6500;;;;;
268;3;2042;0;0;0;0;0;;0;;0;;86,68;;;0;0;0;0;151,69;606,76;183832,58;0;;6500;;54,17;;292,55;1170,2;;;21,66;;-606,75;;1200;Mars 2142;25707;2;0;Reel;6500;30;0;0;606,75;122499,82;0;0;0;0;0;;;;;;;;;6500;;;;;
269;4;2042;0;0;0;0;0;;0;;0;;86,68;;;0;0;0;0;151,69;758,45;184352,65;0;;6500;;54,17;;292,55;1462,75;;;21,66;;-606,75;;1200;Avril 2142;25708;2;0;Reel;6500;30;0;0;606,75;122586,5;0;0;0;0;0;;;;;;;;;6500;;;;;
270;5;2042;0;0;0;0;0;;0;;0;;86,68;;;0;0;0;0;151,69;910,14;184872,72;0;;6500;;54,17;;292,55;1755,3;;;21,66;;-606,75;;1200;Mai 2142;25709;2;0;Reel;6500;30;0;0;606,75;122673,18;0;0;0;0;0;;;;;;;;;6500;;;;;
271;6;2042;0;0;0;0;0;;0;;0;;86,68;;;0;0;0;0;151,69;1061,83;185392,79;0;;6500;;54,17;;292,55;2047,85;;;21,66;;-606,75;;1200;Juin 2142;25710;2;0;Reel;6500;30;0;0;606,75;122759,86;0;0;0;0;0;;;;;;;;;6500;;;;;
272;7;2042;0;0;0;0;0;;0;;0;;86,68;;;0;0;0;0;151,69;1213,52;185912,86;0;;6500;;54,17;;292,55;2340,4;;;21,66;;-606,75;;1200;Juillet 2142;25711;2;0;Reel;6500;30;0;0;606,75;122846,54;0;0;0;0;0;;;;;;;;;6500;;;;;
273;8;2042;0;0;0;0;0;;0;;0;;86,68;;;0;0;0;0;151,69;1365,21;186432,93;0;;6500;;54,17;;292,55;2632,95;;;21,66;;-606,75;;1200;Aout 2142;25712;2;0;Reel;6500;30;0;0;606,75;122933,22;0;0;0;0;0;;;;;;;;;6500;;;;;
274;9;2042;0;0;0;0;0;;0;;0;;86,68;;;0;0;0;0;151,69;1516,9;186953;0;;6500;;54,17;;292,55;2925,5;;;21,66;;-606,75;;1200;Septembre 2142;25713;2;0;Reel;6500;30;0;0;606,75;123019,9;0;0;0;0;0;;;;;;;;;6500;;;;;
275;10;2042;0;0;0;0;0;;0;;0;;87,72;;;0;0;0;0;153,51;1670,41;187473,07;0;;6500;;54,82;;296,06;3221,56;;;21,92;;-606,75;;1200;Octobre 2142;25714;2;0;Reel;6500;30;0;0;606,75;123106,58;0;0;0;0;0;;;;;;;;;6500;;;;;
276;11;2042;0;0;0;0;0;;0;;0;;87,72;;;0;0;0;0;153,51;1823,92;187999,38;0;;6500;;54,82;;296,06;3517,62;;;21,92;;-614,03;;1200;Novembre 2142;25715;2;0;Reel;6500;30;0;0;614,03;123194,3;0;0;0;0;0;;;;;;;;;6500;;;;;
277;12;2042;0;0;0;0;0;;0;;0;;87,72;;;0;0;0;0;153,51;1977,43;188525,69;0;;6500;;54,82;;296,06;3813,68;;;21,92;;-614,03;;1200;Décembre 2143;25728;2;0;Reel;6500;30;0;0;614,03;123282,02;0;0;0;0;0;;;;;;;;;6500;;;;;
278;1;2043;0;0;0;0;0;;0;;0;;87,72;;;0;0;0;0;153,51;307,02;189052;0;;6500;;54,82;;296,06;592,12;;;21,92;;-614,03;;1200;Janvier 2143;25717;2;0;Reel;6500;30;0;0;614,03;123369,74;0;0;0;0;0;;;;;;;;;6500;;;;;
279;2;2043;0;0;0;0;0;;0;;0;;87,72;;;0;0;0;0;153,51;460,53;189578,31;0;;6500;;54,82;;296,06;888,18;;;21,92;;-614,03;;1200;Février 2143;25718;2;0;Reel;6500;30;0;0;614,03;123457,46;0;0;0;0;0;;;;;;;;;6500;;;;;
280;3;2043;0;0;0;0;0;;0;;0;;87,72;;;0;0;0;0;153,51;614,04;190104,62;0;;6500;;54,82;;296,06;1184,24;;;21,92;;-614,03;;1200;Mars 2143;25719;2;0;Reel;6500;30;0;0;614,03;123545,18;0;0;0;0;0;;;;;;;;;6500;;;;;
281;4;2043;0;0;0;0;0;;0;;0;;87,72;;;0;0;0;0;153,51;767,55;190630,93;0;;6500;;54,82;;296,06;1480,3;;;21,92;;-614,03;;1200;Avril 2143;25720;2;0;Reel;6500;30;0;0;614,03;123632,9;0;0;0;0;0;;;;;;;;;6500;;;;;
282;5;2043;0;0;0;0;0;;0;;0;;87,72;;;0;0;0;0;153,51;921,06;191157,24;0;;6500;;54,82;;296,06;1776,36;;;21,92;;-614,03;;1200;Mai 2143;25721;2;0;Reel;6500;30;0;0;614,03;123720,62;0;0;0;0;0;;;;;;;;;6500;;;;;
283;6;2043;0;0;0;0;0;;0;;0;;87,72;;;0;0;0;0;153,51;1074,57;191683,55;0;;6500;;54,82;;296,06;2072,42;;;21,92;;-614,03;;1200;Juin 2143;25722;2;0;Reel;6500;30;0;0;614,03;123808,34;0;0;0;0;0;;;;;;;;;6500;;;;;
284;7;2043;0;0;0;0;0;;0;;0;;87,72;;;0;0;0;0;153,51;1228,08;192209,86;0;;6500;;54,82;;296,06;2368,48;;;21,92;;-614,03;;1200;Juillet 2143;25723;2;0;Reel;6500;30;0;0;614,03;123896,06;0;0;0;0;0;;;;;;;;;6500;;;;;
285;8;2043;0;0;0;0;0;;0;;0;;87,72;;;0;0;0;0;153,51;1381,59;192736,17;0;;6500;;54,82;;296,06;2664,54;;;21,92;;-614,03;;1200;Aout 2143;25724;2;0;Reel;6500;30;0;0;614,03;123983,78;0;0;0;0;0;;;;;;;;;6500;;;;;
286;9;2043;0;0;0;0;0;;0;;0;;87,72;;;0;0;0;0;153,51;1535,1;193262,48;0;;6500;;54,82;;296,06;2960,6;;;21,92;;-614,03;;1200;Septembre 2143;25725;2;0;Reel;6500;30;0;0;614,03;124071,5;0;0;0;0;0;;;;;;;;;6500;;;;;
287;10;2043;0;0;0;0;0;;0;;0;;88,77;;;0;0;0;0;155,35;1690,45;193788,79;0;;6500;;55,48;;299,61;3260,21;;;22,18;;-614,03;;1200;Octobre 2143;25726;2;0;Reel;6500;30;0;0;614,03;124159,22;0;0;0;0;0;;;;;;;;;6500;;;;;
288;11;2043;0;0;0;0;0;;0;;0;;88,77;;;0;0;0;0;155,35;1845,8;194321,41;0;;6500;;55,48;;299,61;3559,82;;;22,18;;-621,39;;1200;Novembre 2143;25727;2;0;Reel;6500;30;0;0;621,39;124247,99;0;0;0;0;0;;;;;;;;;6500;;;;;
289;12;2043;0;0;0;0;0;;0;;0;;88,77;;;0;0;0;0;155,35;2001,15;194854,03;0;;6500;;55,48;;299,61;3859,43;;;22,18;;-621,39;;1200;Décembre 2144;25740;2;0;Reel;6500;30;0;0;621,39;124336,76;0;0;0;0;0;;;;;;;;;6500;;;;;
290;1;2044;0;0;0;0;0;;0;;0;;88,77;;;0;0;0;0;155,35;310,7;195386,65;0;;6500;;55,48;;299,61;599,22;;;22,18;;-621,39;;1200;Janvier 2144;25729;2;0;Reel;6500;30;0;0;621,39;124425,53;0;0;0;0;0;;;;;;;;;6500;;;;;
291;2;2044;0;0;0;0;0;;0;;0;;88,77;;;0;0;0;0;155,35;466,05;195919,27;0;;6500;;55,48;;299,61;898,83;;;22,18;;-621,39;;1200;Février 2144;25730;2;0;Reel;6500;30;0;0;621,39;124514,3;0;0;0;0;0;;;;;;;;;6500;;;;;
292;3;2044;0;0;0;0;0;;0;;0;;88,77;;;0;0;0;0;155,35;621,4;196451,89;0;;6500;;55,48;;299,61;1198,44;;;22,18;;-621,39;;1200;Mars 2144;25731;2;0;Reel;6500;30;0;0;621,39;124603,07;0;0;0;0;0;;;;;;;;;6500;;;;;
293;4;2044;0;0;0;0;0;;0;;0;;88,77;;;0;0;0;0;155,35;776,75;196984,51;0;;6500;;55,48;;299,61;1498,05;;;22,18;;-621,39;;1200;Avril 2144;25732;2;0;Reel;6500;30;0;0;621,39;124691,84;0;0;0;0;0;;;;;;;;;6500;;;;;
294;5;2044;0;0;0;0;0;;0;;0;;88,77;;;0;0;0;0;155,35;932,1;197517,13;0;;6500;;55,48;;299,61;1797,66;;;22,18;;-621,39;;1200;Mai 2144;25733;2;0;Reel;6500;30;0;0;621,39;124780,61;0;0;0;0;0;;;;;;;;;6500;;;;;
295;6;2044;0;0;0;0;0;;0;;0;;88,77;;;0;0;0;0;155,35;1087,45;198049,75;0;;6500;;55,48;;299,61;2097,27;;;22,18;;-621,39;;1200;Juin 2144;25734;2;0;Reel;6500;30;0;0;621,39;124869,38;0;0;0;0;0;;;;;;;;;6500;;;;;
296;7;2044;0;0;0;0;0;;0;;0;;88,77;;;0;0;0;0;155,35;1242,8;198582,37;0;;6500;;55,48;;299,61;2396,88;;;22,18;;-621,39;;1200;Juillet 2144;25735;2;0;Reel;6500;30;0;0;621,39;124958,15;0;0;0;0;0;;;;;;;;;6500;;;;;
297;8;2044;0;0;0;0;0;;0;;0;;88,77;;;0;0;0;0;155,35;1398,15;199114,99;0;;6500;;55,48;;299,61;2696,49;;;22,18;;-621,39;;1200;Aout 2144;25736;2;0;Reel;6500;30;0;0;621,39;125046,92;0;0;0;0;0;;;;;;;;;6500;;;;;
298;9;2044;0;0;0;0;0;;0;;0;;88,77;;;0;0;0;0;155,35;1553,5;199647,61;0;;6500;;55,48;;299,61;2996,1;;;22,18;;-621,39;;1200;Septembre 2144;25737;2;0;Reel;6500;30;0;0;621,39;125135,69;0;0;0;0;0;;;;;;;;;6500;;;;;
299;10;2044;0;0;0;0;0;;0;;0;;89,84;;;0;0;0;0;157,21;1710,71;200180,23;0;;6500;;56,15;;303,21;3299,31;;;22,45;;-621,39;;1200;Octobre 2144;25738;2;0;Reel;6500;30;0;0;621,39;125224,46;0;0;0;0;0;;;;;;;;;6500;;;;;
300;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
